token,coefficient,absolute_coefficient
particularly enjoyed,-0.0023062124843337022,0.0023062124843337022
aside fact,0.0022828866963694448,0.0022828866963694448
isn real,0.0022811231894211918,0.0022811231894211918
deathbed,0.0022681187877163856,0.0022681187877163856
ll guess,-0.0022677146173076227,0.0022677146173076227
movie twice,-0.002261085902621265,0.002261085902621265
sight,0.0022547875252515426,0.0022547875252515426
reverse,-0.0022495224288409475,0.0022495224288409475
actors act,-0.0022259409419103787,0.0022259409419103787
movie later,-0.002188495848217737,0.002188495848217737
film plus,0.00217453846257849,0.00217453846257849
believe character,-0.002163616773245839,0.002163616773245839
difficult movie,-0.0021558552586579812,0.0021558552586579812
goonies,0.00215540250180913,0.00215540250180913
costas,-0.0021504890465912636,0.0021504890465912636
movies completely,-0.0021479694103330987,0.0021479694103330987
croc,0.0021363312719606007,0.0021363312719606007
insult injury,-0.0021272015043647947,0.0021272015043647947
rate film,0.0021172389903735974,0.0021172389903735974
feast eyes,-0.002117048883102321,0.002117048883102321
just happen,0.0021057021239034007,0.0021057021239034007
real point,0.0020893316549359274,0.0020893316549359274
potentially interesting,-0.002085731557111646,0.002085731557111646
short cuts,-0.0020804607931301663,0.0020804607931301663
cracked,-0.0020796948633592044,0.0020796948633592044
compensate,0.002075885354811179,0.002075885354811179
payoff,-0.0020622970646070314,0.0020622970646070314
girl wants,0.0020513273598917626,0.0020513273598917626
molested,-0.0020494866851270073,0.0020494866851270073
melbourne,-0.0020422321404621555,0.0020422321404621555
cigarette,-0.0020382782340462274,0.0020382782340462274
movie classics,0.0020336018361866463,0.0020336018361866463
pimping,0.0020252503608630882,0.0020252503608630882
long scenes,-0.0020185296864986247,0.0020185296864986247
rethink,-0.0020096224856426368,0.0020096224856426368
character study,-0.002003429694425528,0.002003429694425528
al gore,0.0019999126413554674,0.0019999126413554674
murders committed,0.001994315461105771,0.001994315461105771
cassette,-0.0019897573798171573,0.0019897573798171573
clutches,-0.001982991870289941,0.001982991870289941
hera,-0.0019825027718690528,0.0019825027718690528
worth looking,0.001966816190083984,0.001966816190083984
really watching,0.0019613945434906765,0.0019613945434906765
secretive,0.0019603638431445586,0.0019603638431445586
dimensional character,0.001959522139031083,0.001959522139031083
beetle,-0.001956189161075663,0.001956189161075663
gere character,0.0019533552475454784,0.0019533552475454784
lot just,-0.0019470133895542873,0.0019470133895542873
gore scenes,0.001945553515735354,0.001945553515735354
piled,0.0019433120257810522,0.0019433120257810522
loosing,-0.0019396008929493751,0.0019396008929493751
bad does,0.001930660526240766,0.001930660526240766
film included,0.0019236409131619717,0.0019236409131619717
multiple times,0.0019140518375677235,0.0019140518375677235
lost ark,-0.0019096437568764443,0.0019096437568764443
throwing away,0.0019089405901296325,0.0019089405901296325
scorpions,-0.001907325555482234,0.001907325555482234
fishermen,-0.0018961186419840627,0.0018961186419840627
character animation,0.0018890180886853732,0.0018890180886853732
triad,0.0018686046221769272,0.0018686046221769272
cheap shot,-0.0018636862751636749,0.0018636862751636749
pause,0.0018627852915636767,0.0018627852915636767
drama characters,-0.0018619772865174128,0.0018619772865174128
wolfgang,0.0018611154562116678,0.0018611154562116678
different perspective,0.0018586729865749962,0.0018586729865749962
regarding movie,-0.0018566855928877385,0.0018566855928877385
mina,0.0018534801367430418,0.0018534801367430418
characters live,0.001853011364084613,0.001853011364084613
inhabiting,0.0018520720609233976,0.0018520720609233976
airborne,-0.001845795724926043,0.001845795724926043
preacher,-0.0018411095711127958,0.0018411095711127958
liked acting,-0.0018411046440924663,0.0018411046440924663
land,0.0018083119336406188,0.0018083119336406188
draw attention,0.0018054932843700516,0.0018054932843700516
gunnar,-0.0018009814908633334,0.0018009814908633334
crowe,-0.0017811849926026833,0.0017811849926026833
exclusively,-0.0017795154079016315,0.0017795154079016315
second worst,0.0017786249513064164,0.0017786249513064164
nicolai,-0.0017786014347495219,0.0017786014347495219
lupin,0.0017785438298456616,0.0017785438298456616
mobile,-0.001774643558366793,0.001774643558366793
vanished,0.0017630905886836937,0.0017630905886836937
air good,0.00174267482096698,0.00174267482096698
science fiction,0.0017412005705508828,0.0017412005705508828
film represents,-0.0017374556076023642,0.0017374556076023642
money save,-0.001727570654153976,0.001727570654153976
beautifully filmed,0.0017112928741942716,0.0017112928741942716
pain,0.0017108041404163149,0.0017108041404163149
king,-0.0017099376965004054,0.0017099376965004054
love main,-0.0016857114851812783,0.0016857114851812783
heinous,-0.0016761450967803253,0.0016761450967803253
future world,-0.0016736935219141878,0.0016736935219141878
mcmurtry,-0.0016703301743500188,0.0016703301743500188
end thinking,-0.0016676153396452498,0.0016676153396452498
production values,-0.0016671698414363208,0.0016671698414363208
electrician,0.001663406128565873,0.001663406128565873
freely,-0.0016215658792864416,0.0016215658792864416
american cinema,-0.0016178293719981483,0.0016178293719981483
years past,0.0016111832031873454,0.0016111832031873454
famous scene,-0.0016043650277409287,0.0016043650277409287
romance comedy,-0.001603932591704566,0.001603932591704566
girl called,0.0015824205715156104,0.0015824205715156104
taking advantage,-0.0015793698208343332,0.0015793698208343332
possibly,0.0015782172246758411,0.0015782172246758411
climax just,0.001568425117499795,0.001568425117499795
shouldn really,0.0015193139763952346,0.0015193139763952346
simply wasn,0.001517351336272552,0.001517351336272552
supporter,-0.001516308405007748,0.001516308405007748
heh,-0.0015129608828942194,0.0015129608828942194
given subject,-0.0015050147616167174,0.0015050147616167174
unspoken,-0.0015002208730742687,0.0015002208730742687
withstand,-0.0014976616101936744,0.0014976616101936744
sobieski,0.001496036104856171,0.001496036104856171
film means,-0.0014894266317349455,0.0014894266317349455
disguise fact,0.001484623267225611,0.001484623267225611
objective,-0.0014650449575664697,0.0014650449575664697
certainly think,-0.0014608317755739344,0.0014608317755739344
definitely buy,-0.001453538441206637,0.001453538441206637
suspend belief,0.001453266201699928,0.001453266201699928
sienna miller,0.0014516175060041636,0.0014516175060041636
schoolers,0.0014357978312283894,0.0014357978312283894
bohemian,0.0014329003052842792,0.0014329003052842792
paz,-0.0014224297333110553,0.0014224297333110553
film write,-0.0013969864168145124,0.0013969864168145124
city god,-0.0013949531664590705,0.0013949531664590705
good come,-0.0013813548489739432,0.0013813548489739432
bloodsucking,-0.0013685806153223888,0.0013685806153223888
positively,-0.0013644593867098236,0.0013644593867098236
rolls royce,0.0013505788141447664,0.0013505788141447664
realisation,0.0013389120080634365,0.0013389120080634365
jim,0.001323117385788709,0.001323117385788709
royce,0.001319707420948655,0.001319707420948655
duplicitous,0.0013179739955145337,0.0013179739955145337
character time,0.001295280866578453,0.001295280866578453
thousand dollars,-0.001289144534976815,0.001289144534976815
quote,0.0012879724952540258,0.0012879724952540258
watch reason,0.0012845760746096086,0.0012845760746096086
film favorite,0.0012660148787800238,0.0012660148787800238
lives characters,-0.0012620367521810995,0.0012620367521810995
lacks depth,-0.001246303206459192,0.001246303206459192
movie viewed,0.0012401614843384678,0.0012401614843384678
polarisdib,-0.0012379405564307484,0.0012379405564307484
mongo,-0.001230209351151769,0.001230209351151769
unemployment,-0.001203584322847505,0.001203584322847505
use light,0.001203259029432922,0.001203259029432922
circulation,0.0011990633481508892,0.0011990633481508892
mole men,0.0011986230049625085,0.0011986230049625085
bannister,0.0011935133614097962,0.0011935133614097962
water lilies,0.0011830800119154823,0.0011830800119154823
killian,0.0011644390528333254,0.0011644390528333254
having heard,0.001149110883654178,0.001149110883654178
like ring,0.0011477663182399207,0.0011477663182399207
dibiase,-0.0011466518968925258,0.0011466518968925258
funny especially,0.001139271288612171,0.001139271288612171
winsome,-0.0011385826815688408,0.0011385826815688408
episode tv,0.0011287698305189643,0.0011287698305189643
imbued,-0.001125382983474625,0.001125382983474625
dudley moore,0.0011242634990297846,0.0011242634990297846
comprehensive,0.0011234484173591299,0.0011234484173591299
true love,-0.0011187686615362167,0.0011187686615362167
paws,0.0011167154712010605,0.0011167154712010605
rampaging,0.0011081343442290931,0.0011081343442290931
amore,0.001101276281988717,0.001101276281988717
friend family,0.001068365928970976,0.001068365928970976
claude,-0.0010663204213798535,0.0010663204213798535
life danger,0.0010631703130488102,0.0010631703130488102
works just,0.0010547030664441138,0.0010547030664441138
plot absolutely,-0.0010502342067764882,0.0010502342067764882
revisit,-0.0010431830122025118,0.0010431830122025118
long lost,-0.0010428600108093238,0.0010428600108093238
columbo movies,-0.0010371477114050882,0.0010371477114050882
patent,-0.0010167182695860826,0.0010167182695860826
movies far,-0.0010122884574519718,0.0010122884574519718
portrayed film,0.0010098895161296808,0.0010098895161296808
geoffrey rush,-0.001008793782433224,0.001008793782433224
time camera,0.0009952098766827084,0.0009952098766827084
americanized,-0.000991795710949322,0.000991795710949322
compared,0.0009559677119683964,0.0009559677119683964
flick bad,-0.0009393687779583481,0.0009393687779583481
nina,-0.0009316714006295763,0.0009316714006295763
ambush,0.0009232982749843606,0.0009232982749843606
wouldn watch,0.0009230439170393223,0.0009230439170393223
think scene,-0.000913193887563041,0.000913193887563041
motorbike,-0.0009069905201745143,0.0009069905201745143
plot basically,0.000904948672917312,0.000904948672917312
bad ones,0.0008998809123140541,0.0008998809123140541
local sheriff,-0.0008930535816555512,0.0008930535816555512
answer questions,-0.00089161705994039,0.00089161705994039
plain simple,-0.0008913938116684785,0.0008913938116684785
suspense just,0.0008898037955513259,0.0008898037955513259
like airplane,0.0008839448929753611,0.0008839448929753611
lifelong,0.0008703822396383353,0.0008703822396383353
foreign film,-0.0008644737140659564,0.0008644737140659564
kites,-0.0008596540379578449,0.0008596540379578449
asset,0.0008591571437146517,0.0008591571437146517
scott bakula,0.0008572143996914624,0.0008572143996914624
silicon,-0.0008337092929315244,0.0008337092929315244
tom savini,-0.0008323772389608648,0.0008323772389608648
capability,-0.0008302139470135645,0.0008302139470135645
discovery channel,0.0008062508839280678,0.0008062508839280678
shades gray,-0.0007892746882839197,0.0007892746882839197
mortimer,0.0007769101682643104,0.0007769101682643104
personified,-0.0007762120460556766,0.0007762120460556766
personal lives,-0.000773164975961362,0.000773164975961362
sergio leone,0.00075417276919953,0.00075417276919953
movie needs,-0.0007441194025163511,0.0007441194025163511
looked good,0.0007435167640362967,0.0007435167640362967
plot actors,0.0007394635987142079,0.0007394635987142079
create film,0.0007393701075685556,0.0007393701075685556
like version,0.0007321287545778624,0.0007321287545778624
film children,-0.0007300360725527879,0.0007300360725527879
copy film,0.0007191643587684698,0.0007191643587684698
values good,-0.0006985271436410465,0.0006985271436410465
wouldn able,-0.0006901189647614158,0.0006901189647614158
binoche,0.0006850729670438848,0.0006850729670438848
picasso,-0.0006824454824683033,0.0006824454824683033
old hollywood,-0.0006512472379779362,0.0006512472379779362
ennio,-0.0006395776119372334,0.0006395776119372334
ennio morricone,-0.0006395776119372334,0.0006395776119372334
crossroads,-0.0006105863250605268,0.0006105863250605268
doesn belong,-0.0005885450234805991,0.0005885450234805991
comprise,0.0005830580846680783,0.0005830580846680783
hard funny,0.0005636150280766349,0.0005636150280766349
young male,-0.0005547497146872958,0.0005547497146872958
transfers,-0.0005496808475457066,0.0005496808475457066
scheider,0.000549584953446879,0.000549584953446879
binoculars,0.0005447665626081843,0.0005447665626081843
effects laughable,0.0005355997992303888,0.0005355997992303888
belle,0.0005201906411073765,0.0005201906411073765
deodato,-0.0005175890649168169,0.0005175890649168169
estonia,-0.0005133871481674686,0.0005133871481674686
graduates,-0.0005113023528656158,0.0005113023528656158
film need,-0.0004924835642888257,0.0004924835642888257
adjusting,0.000489178641046775,0.000489178641046775
guarantee,-0.0004702384474166674,0.0004702384474166674
